date,username,tweet
9/22/2018,darmaghetto,@ariiidy @KAI121 Cantumin donk tarif batas atas sama tarif batas bawah buat eksekutif sama bisnis nya.. biar gk dikira KAI mempermainkan tarif tiketnya
9/22/2018,rrianjani,@KAI121 min mau tanya tiket penataran dr malang ke surabaya tgl 26 sept jam 7 masih banyak apa ndak ya?
9/22/2018,sapikuuu,@KAI121 @Tataquee_ Beliin
9/22/2018,maryamqonita,Kukira awalnya ini common sense sehingga gak usah pakai peraturan.  Tapi sepertinya ada yang pernah memakai stop kontak selain untuk perangkat ini? Aku nebak..  Setrikaan? Ada lagi kah? 😕 @KAI121 @keretaapikita pic.twitter.com/we1ERKdoOg
9/22/2018,latifadinarrh,@KAI121 selamat siang min. Mau tanya pengambilan uang pembatalan tiket di ps.senen dilayani jam berapa ya? dan loket berapa? Trims.
9/22/2018,fadlipersie,@KAI121 @somadantique Ini masih normal harga'a pic.twitter.com/gG3UQFyyg1
9/22/2018,antok343,@KAI121 halo
9/22/2018,ruli_windatama,@KAI121 mulai tersisa berapa kursi min baru muncul kuotanya?
9/22/2018,tataquee_,@KAI121 @sapikuuu Abis sholat jangan lupa makan siang yaa :)
9/22/2018,sapikuuu,@KAI121 @Tataquee_ Iyoo Makanya ku mau solat dlu ah
9/22/2018,tataquee_,"@KAI121 @sapikuuu Fokus dong fokus , gausah grogi gitu balesin nya :v"
9/22/2018,sapikuuu,@KAI121 @Tataquee_ Admin :(
9/22/2018,tataquee_,@KAI121 @sapikuuu Adin tuh siapa yaaa ?? 😂😂😂
9/22/2018,gatanationjogja,@KAI121 untuk promo tgl 26 Sept KA #lodaya apakah dpt diskon
9/22/2018,ruli_windatama,"@KAI121 sudah saya clear cache dan hapus data, kmdian log in lagi, tapi tetap hasilnya sama, tidak muncul sisa kursinya. pic.twitter.com/NyodPdnr5k"
9/22/2018,dhaniwastiyant,"@KAI121 min, ada tiket tambahan nggak dari PSE ke lempuyangan untuk tgl 21 desember?"
9/22/2018,aubondbond,@arsyfrdh @KAI121 Ditindaklanjutinnya uda ketangkp atau gmn?
9/22/2018,gatanationjogja,@KAI121 pemesanan bisa via channel eksternal spt traveloka. Tokopedia min?
9/22/2018,sapikuuu,@KAI121 @Tataquee_ Adin buat jaga perasaanmu mas
9/22/2018,ianfreecs,@KAI121 @fatihinstf Mantap mudik teruss
9/22/2018,qurrun1904,@KAI121 Tiketnya sudah berbentuk tiket fisik yang kecil itu. Jadi tidak ada kode booking. Jadi bukan beli online tetapi beli langsung di stasiun. Karena jarak dekat
9/22/2018,oky_jelly,@ariiidy @KAI121 Coba batas atasnya diturunin drastis. Jangan bisa naik drastis aja. Turun drastis juga kudu bisa.
9/22/2018,arsyfrdh,@KAI121 Terima kasih atas responnya! Semoga tidak terulang lagiiiii😍😍
9/22/2018,rosalinasri96,@KAI121 ada promo lagi apa??
9/22/2018,feduww,"@KAI121 Selamat siang admin, untuk loket re-schedule dan pembatalan tiket KA jarak jauh di Stasiun Bogor Paledang buka jam berapa ya? dan apakah Minggu/hari libur buka? Terimakasih"
9/22/2018,azka_zaskia1314,"@KAI121 mohon info min, ini paketnya kira2 sampai distasiub senen jam brp y,,  pic.twitter.com/hmdwGqYjxI"
9/22/2018,fatihinstf,"Dalam perjalanan menggunakan @KAI121 inilah sllu mendapat hal yang baru. Komunikasi dg penumpang lain, memberikan jalan kemana sja tempat yg hrs disinggahi ktika sampai di tujuan. Kadang ada jg yg mmberikan kesmpatan utk brkunjung ke kantornya skedar diskusi of life n business..  pic.twitter.com/7wrxrfu1SL"
9/22/2018,imanindra_p,@KAI121 Android
9/22/2018,ashfahanif,@KAI121 makasih min
9/22/2018,dikdik_mulyadi,@KAI121 apakah petugas tiket harus jutek ya?? Mohon infonya.. Barusan saya beli tiket di layani jutek apakah saya hanya penggan ka lokal ekonomi??  pic.twitter.com/mEzt954D26
9/22/2018,panjiwahyu16,@KAI121 @chandraarditaa derita lo itu mah
9/22/2018,ashfahanif,@KAI121 yaaah jadi fix ga kebagian tiket deh
9/22/2018,tharsisiusharys,"@KAI121 @ariiidy Kereta api mahal sekarang. Perbandingan antara kereta ekonomi Dan bisnis eksa jomplang. Contoh kereta ke jogja ekonominya hanya gbms,bengawan,progo..itu yg murah. Yg agak Mahal BOGO,gawong,singo,jating,senjutyk,senjutslo.yg amat Mahal gol"
9/22/2018,imanindra_p,@KAI121 Menggunakan kereta progo dari pasar senen ke stasiun lempuyangan. Di aplikasi KAI Access mncul alert something wrong
9/22/2018,ashfahanif,"@KAI121 min, kalo beli tiket di loket ada prioritas ga sih dibanding yg lewat online? ada kuota tersendiri ga buat tiket yg dijual di loket? @kai121 @keretaapikita"
9/22/2018,imanindra_p,@KAI121 min kenapa saya tidak bisa pesen tiket untuk tanggal 20 desember. Melalui KAI Access
9/22/2018,ohjinggaa,@KAI121 Masih min. Sudah saya kirim via dm
9/22/2018,arfitristi,@KAI121  LOWONGAN KAI DI JOB FAIR UNS 26-27 SEPTEMBER UNTUK FORMASI SMA APA BISA LULUSAN SMK IKUT MENDAFTAR?
9/22/2018,jihadshalqi,@KAI121 @pandirfutbol Keep your effort
9/22/2018,bimo_suryoo,@KAI121 Kok gak dapat harga murah pic.twitter.com/W2HrCmnEEl
9/22/2018,daffaibn,"@KAI121 min, liat jadwal kereta rangkas-merak dimana yaa?"
9/22/2018,ohjinggaa,@KAI121 Min kenpa belum dibales di dm????
9/22/2018,tataquee_,@KAI121 @sapikuuu Kirain mbaa nya admin nya :(
9/22/2018,bennyadam,"@KAI121 @krispakpahan Oke lah Bang, awal Oktober kl ke Jakarta lagi"
9/22/2018,fadlimaulaana,"@KAI121 @ariiidy Wajar mas, kelas bisnis sama eksekutif kan buat kalangan menengah keatas. Kalo dirasa kurang mampu masih ada kelas ekonomi premiun dan ekonomi biasa kok 😊"
9/22/2018,zulbahri95,"@KAI121 min, mau lihat jadwal keberangkatan kereta lokal dari tambun ke Karawang itu lihat dimana ya?"
9/22/2018,hernalyta,terima kasih ya admin @KAI121 harga tiket tawang jaya 20-21 des sudah kembali ke harga normal :-)
9/22/2018,hernalyta,"@KAI121 @stefanusd terima kasih ya admin, harga tiket tawang jaya 20-21 des sudah kembali ke harga normal.."
9/22/2018,qurrun1904,@KAI121 Tiketnya sudah berbentuk tiket fisik yang kecil itu. Jadi tidak ada kode booking. Jadi bukan beli online tetapi beli langsung di stasiun. Karena jarak dekat
9/22/2018,skeightape,"@KAI121 @claraziaolga Ini sih min asli semoga disegerakan adaa, kasian orang bandung yg kuliah atau kerja di purwokerto :("
9/22/2018,arthalitaa,@KAI121 At @kai121 —  https://path.com/p/1vYteF 
9/22/2018,nano_ids,@KAI121 Ok
9/22/2018,mbonjols,@KAI121 asal tau pak di jalur 5 ga ada tempat duduk.. kami penumpang sah disruh menunggu lebih dari 30 menit dan kereta telat lebih dari 15 menit...sehrusnya kalo mash lama biarkan penumpang si ruang tgu yg ada tempat duduknya...
9/22/2018,diahapriliani10,@KAI121 Terimakasih 🙏
9/22/2018,retnoburton,@KAI121 Dari Gambir ka apa dari Senen ka apa? Terimakasih
9/22/2018,qurrun1904,"saya ingin bertanya,saya akan pergi ke jombang dari keberangkatan surabaya,saya sudah dibelikan tiket oleh keluarga saya tetapi tiket itu berada di jombang.apakah saya tetap bisa naik kereta hanya dengan membawa foto tiket yang jelas dan membawa bukti KTP asli saya @KAI121"
9/22/2018,rdtulum,"@ComlineJkt @MISSARAP @KAI121 semoga segera ditindak dan diberitahukan ke publik, karena ini mencemaskan sekali."
9/22/2018,mbonjols,@KAI121 tolong diperbaiki pak kasihan banyak orangtua... kalau kereta mash lama pra penumpang ga usah disuruh ke jalur 5.. ini di stasiun ka bandung tuk ka argo tmbahn jam 10 pagi...
9/22/2018,bennyadam,@KAI121 @krispakpahan Bisa ni Bang makan pempek megaria
9/22/2018,diahapriliani10,@KAI121 min yang weekday lucky day itu beli tiketnya bisa online atau harus ke loket ya? Terimakasih
9/22/2018,rh_kurniawan,Padahal udah bikin Budget buat liburan akhir tahun. Tapi karena Tiket Kereta @KAI121 naik gila gilaan  Jadi berantakan dah 😑😑😪
9/22/2018,retnoburton,@KAI121 Min kereta yg berhenti di Purworejo  kereta apa ya?
9/22/2018,rh_kurniawan,@ariiidy @KAI121 Kayaknya Tahun Kemarin ga paket sistem Fluktuatif begini min?? Masa Eksekutif Jakarta - Surabaya harganya lebih mahal dari Tiket Pesawat??😑😑
9/22/2018,mas_putranto,@ariiidy @KAI121 Mending pesawat mas hehe
9/22/2018,irfansantander,"@KAI121 @mirakushandika ""Mungkin maksud anda keberangkatan pukul 14.35"""
9/22/2018,nindyafilanda,@KAI121 Sudah di berikan info yg diminta mohon di respon trims
9/22/2018,mirakushandika,@KAI121 @IrfanSantander Iyoo lek ku takok salah jam pisan wkwk
9/22/2018,mirakushandika,@KAI121 14.35 masih ada tiket?
9/22/2018,irfansantander,@KAI121 @mirakushandika Tunggu balesan resmi ae mir. Seng iso cek sisa kursi mung admin :(
9/22/2018,bimo_suryoo,@KAI121 Beli sekarang apa bisa
9/22/2018,mirakushandika,@KAI121 @IrfanSantander Ngadek gapopo penting sik enek
9/22/2018,eviariyanti14,"@KAI121 min, argo parahyangan 22 gambir-bandung eksekutif 5 AC.nya kurang dingin. Kurang nyaman kalo mau tidur,"
9/22/2018,tarmiziadam,"@ComlineJkt @MISSARAP Kok @KAI121 diam aja gak ada rilis ttg kejadian ini, hoax atw ril..."
9/22/2018,amaliazanub,@KAI121 Min kai sama krlcommuterline itu apa beda?
9/22/2018,taufikgrt,@KAI121 min  fasilitas ini ada d kereta apa ya  pic.twitter.com/qV20HYlnN2
9/22/2018,whiterose_1024,@KAI121 @eggy_29 Kaareennaaaaaa ada hari raya bosquee.. Kemarin lebaran juga gitu kan. Kok ya tarif angkutan aja ada harga naik turun udah kayak apa yyaaaaa.... Gimana masyarakat bisa nikmatin transportasi secara merata klo harga aja udh pst ngga bs dibel
9/22/2018,christolin14,"So let other people do their job with enjoy, not terorized.  @KAI121 is really a good example of it. They able to handle so much customer request (complain, ask, etc) and responded pretty much quick.  No offense."
9/22/2018,shaquillerct,"@KAI121 min, ini ngirim lamaran kemana ya? Email  http://recruitment.krl.co.id  ga terdaftar pic.twitter.com/ce4OLlE9pk"
9/22/2018,asdatour,@KAI121 Untuk pemberangkatan sore ini Semarang PP apakah masih ada?
9/22/2018,sapikuuu,@KAI121 @Tataquee_ Liat di webnya aja mas wkwk
9/22/2018,molehsexy,@KAI121 kendala penggunaan tdk ada tp posisi yg bengkok keluar mengganggu saat duduk
9/22/2018,adikaryaa,"@KAI121 @CimTjimz @pandirfutbol Menjalin silaturahmi, sopo ngerti kaaan"
9/22/2018,tataquee_,Min kereta prameks dari kutoarjo ke solo balapan paling pagi jam berapa ya ? Terus berhenti di stasiun apa saja ? Tarif nya berapa ? @KAI121
9/22/2018,team_emak,@KAI121 @claraziaolga Pengorbanan lutut ma bokong banget naik serayu tuu
9/22/2018,rezaprll,@KAI121 Berarti klo di stasiun klaten untuk pemesanan beda hari ke loket KAJJ ?
9/22/2018,siifatmul,"@KAI121 Min, emangnya pembayaran KAI lagi trouble ya? Kok pakai mbanking dan Indomaret gabisa"
9/22/2018,mmomoring,@KAI121 Terima kasih 💞
9/22/2018,ipanpauji,"@KAI121 @msaf__ Iseh nending met. Malabar Ekonomi 3-2 bisa nganti 450 nek mangsa preinan, edan ra"
9/22/2018,asdatour,"@KAI121 min, untuk kereta api Kedung sepur hari ini apakah masih ada?"
9/22/2018,molehsexy,@KAI121 tolong diperbaiki tuas reclining seat KA Mutiara Timur Siang Exe 1 seat 11C. Mengganggu saat penumpang duduk. Tks  pic.twitter.com/kzKMN94kJ1
9/22/2018,stefradityo,@KAI121 maaf min.. Kok dwipangga gambir solo tanggal 21 desember gak ada ya?
9/22/2018,abcdefgh_18,@KAI121 min apkah kalau mau merubah tempat diduk dari tiket yg sudah kita beli apa bisa?
9/22/2018,rezaprll,@KAI121 Untuk pembeliannya di stasiun klaten sudah bisa sampai H-7 ?
9/22/2018,impian_sahid,@KAI121 website KAI sedang trouble ya kak?
9/22/2018,mbodskii,@KAI121 tiket KA lokal Blitar-Malang hari ini jm 17.45 masih ada?
9/22/2018,akuf_75wibi,@KAI121 berarti untuk perjalanan KA Mataram di bulan oktober hanya dihari hari tertentu saja ya min?
9/22/2018,vendivergent_,"@KAI121 I'm at Stasiun Lempuyangan - @kai121 in Yogyakarta, Special Region of Yogyakarta  https://www.swarmapp.com/c/eg06MKOdbVx "
9/22/2018,disa57857299,Apa ada fasilitas musholla pada KA Brantas dan KA Sri Tanjung dear @KAI121 ?
9/22/2018,putriok26028080,@KAI121 Kalo keberangkatan dari stasiun Wonokromo Apakah masih ada tiket kereta doho Surabaya-Kediri yang jam 18.00 untuk tanggal 28 September 2018? Jika ada harga nya berapa ya?
9/22/2018,putriok26028080,@KAI121 Kalo keberangkatan dari stasiun Wonokromo Apakah masih ada tiket kereta doho Surabaya-Kediri yang jam 18.00 untuk tanggal 28 September 2018? Jika ada harga nya berapa ya?
9/22/2018,arfntajul,@KAI121 @ariiidy #2019gantindokarbae
9/22/2018,lilissumaryanti,Hai min @KAI121 kereta wijayakusuma berangkat dr stasiun jember tujuan yogyakarta (YK) untuk tgl 27 oktober kog tidak ada ya?
9/22/2018,ardiikurnia_id,Heading to Planet Bekasi w/ @KAI121 @mojokstore #belidiMOJOKSTORE  wohooooo 🔥 pic.twitter.com/uGCx6kLNL2
9/22/2018,putriok26028080,@KAI121 Apakah masih ada tiket kereta doho Surabaya-Kediri yang jam 18.00 untuk tanggal 28 September 2018? Jika ada harga nya berapa ya?
9/22/2018,uritokkihoonie,@KAI121 tolong infonya lagi. sudah 2 bulan tapi uang pembatalan tiketnya belum saya terima
9/22/2018,somadantique,@KAI121 @ilhamdysis @IwagEvolution Progo turun lagi di harga normal..😀 pic.twitter.com/1L5voXqBif
9/22/2018,aliqodri,Mas @KAI121 mbok sampeyan usul ke kemenhub atau sapalah..batas atas tarif diturunkan...empati ke masyarakat gito loh..jangan berlindung aturan untuk mainin tarif pas dibutuhkan
9/22/2018,dudungway,@fauziarinanda @KAI121 Kereta kalo bahan bakarnya habis apakah bisa diisi dengan lengo potro?
9/22/2018,fadlimaulaana,@KAI121 min harga argo lawu gmr-slo sama cn-slo sama apa beda ya pas program #WeekdayLuckyDay ? Apa sama?
9/22/2018,ariiidy,"Duhai @KAI121 knapa tiket liburan akhir tahun kenaikannya drastis banget! Eksekutif & Bisnis gila2an banget harganya, malah lebih mahal dr lebaran kmarin. Rumangsamu rakyat sing nggawe kreto iki sugih kabeh opo piye?"
9/22/2018,p_dinanda,"@KAI121 Oke, terima kasih"
9/22/2018,p_dinanda,"@KAI121 Selamat pagi, untuk pemesanan tiket kereta kalijaga apakah bisa dilakukan di st solo jebres?"
9/22/2018,adh_skt,@KAI121 min kalau beli tiket terusan ke Jogja di Stasiun KTA jam 2 dini hari apa bisa? (mau lanjut ke jogja setelah naik sawunggalih) mohon infonya.
9/22/2018,amandagempita,Melihat lukisan itu .. pasti dikerjakan cukup lama.. bukankah polsus atau petugas emplasemen tugasnya menjaga emplasemen dan lingkungan dipo KA atau setasiun KA?? Kmn kalian..??@KAI121 @PTKAIIndonesia @PTkaicommuter .. @kemenhub151 🤭🤭 https://twitter.com/giewahyudi/status/1043066718153715713 …
9/22/2018,citracassanova,@KAI121 @emmywulann Terima kasih infonya
9/22/2018,irvanpratama_,@KAI121 Brarti gabisa min kalo cmn foto di hp?
9/22/2018,riskigaluhprwk,@KAI121 @IqbalfalserOi Gegara longweekend mungkin borr
9/22/2018,0418ven,@KAI121 ok terimakasih
9/22/2018,mmomoring,@KAI121 KA bandung raya dari St. Bandung ke cimahi jam brp aja ya?
9/22/2018,mariframadhan,@KAI121 @P_LenientAS Persib vs si eta put. Weekend skrg
9/22/2018,ny_atriez,@KAI121 Ktp asli di kampung sedang buat urus surat pindah
9/22/2018,ny_atriez,@KAI121 Kalo pake ktp prin bisa?
9/22/2018,desyyypratiwi,"@KAI121 Untuk rencana perubahan di Stasiun Pasar Senen Jkt, bisa kan ya?"
9/22/2018,x_ohard,@IwagEvolution Min @KAI121  itu tahun 2012?
9/22/2018,rio_rhae,"@KAI121 @bambangdeena Coba ke gerbong restorasi aja akhi, disitu ada mushola kecil, tapi ga bisa jamaah, syukron"
9/22/2018,rrobaz,"@KAI121 saat ini sy tinggal di luar indonesia, saat pulang kampung & ingin ajak keponakan umur kurang dr 10 tahun travelling dg KAI apakah perlu syarat khusus (KK/identitas orang tuanya dll)? Terima kasih"
9/22/2018,nings2_,"@KAI121 Min, mau tanya. Saya kan pake flazz bca untuk keluar masuk stasiun. Kok saldo saya kepotong ya kalo tap untuk keluar?"
9/22/2018,diean_se_id,"@KAI121 e-KTP yg ada tgl kadaluarsa kartu e-KTP, apa bisa digunakan utk pemesanan tiket dan boarding?"
9/22/2018,wndyhw,"@KAI121 selamat pagi, mau tanya untuk tiket kereta hari ini dari Malang ke Tulungagung pukul 07.10 apa masih tersedia? Terimakasih"
9/22/2018,ruli_windatama,"@KAI121 min, setelah KAI Access diupdate, knp kok malah gak muncul sisa tiketnya ya, malah munculnya keterangan ""available"". Gimana nih min  pic.twitter.com/gyDSnfq5NW"
9/22/2018,bambangdeena,"Selamat pagi min @KAI121 mau tanya apakah ada musholla di kereta api argo parahyangan premium,  karena kami berangkat jam 4 pagi"
9/22/2018,itsvalheintime,@KAI121 terimakasih atas tanggapannya; semoga kedepan st tersebut bisa lebih baik lagi; pic.twitter.com/XIpQiio3sZ
9/22/2018,kerikiljalanan,@KAI121 tiket #malioboroekspres jogja-tulungangung untuk keberangkatan hari ini 22-sept. Apakah masih tersedia banyak?
9/22/2018,gadangbatubara,"@KAI121 Matur suwun, Min. Jauh juga ya alternatifnya. Semoga rencana Layanan Online utk pembatalan & reschedule keberangkatan bisa segera direalisasikan, aamiin. Sukses selalu KAI!"
9/22/2018,aansamalona,"@KAI121 Assalamualaikum. Pagi min. Mau tanya, kalo beli buat rombongan bisa pake satu nama? Dan apakah ada fitur tersendiri untuk beli rombongan? Trims"
9/22/2018,mmomoring,@KAI121 kenapa web/aplikasi susah diakses sih? :( gak bisa cek tiket deh jadinya
9/22/2018,gadangbatubara,"@KAI121 selamat pagi dini hari, Min. Ibu saya kesulitan urus pembatalan tiket hari ini utk KA Joglokerto GB-LPN. Karena di stasiun GB tidak melayani pembatalan tiket, mohon petunjuk Min..."
9/22/2018,mandiricare,"@KAI121 @hestihest Halo Bpk/Ibu, untuk saat ini layanan mandiri online sdh dpt diakses kembali ya. Tks ~ Adam"
9/22/2018,bagus_satub,"@KAI121 sudah Kak, Gambir - Yk"
9/22/2018,pradana_19,@KAI121 @Anamcho87 check jam 3 pagi masih banyak kok 😅 pic.twitter.com/z0bcCW9LsN
9/22/2018,lukman_947,"@KAI121 min, mau tanya utk rangkaian argo parahyangan KA 21, eksekutif 5 posisi nya ada di paling belakang atau dekat lokomotif?"
9/22/2018,gusriebowo,"Kereta Manoreh, sejak keberangkatan awal dari Jakarta menuju Smg, sdh beberapa kali berhenti di luar jadwalnya. Dan saat ini tertahan lama di daerah Sragi. Koq semakin mundur nih ketepatan waktu kereta @KAI121 ?"
9/22/2018,julialdi_,"@CakWaskito @KAI121 pernah kaya gini, pas minta dikecilin. kondekturnya bilang : kasihan yang lain kepanasan mas. padahal keliatan penumpang yg lain dalam posisi dingin juga."
9/22/2018,p_lenientas,"ga habis pikir. tiket @KAI121 dr gambir ke bandung di hari jumat jm 6-8 malem dari akhir minggu ini sampe awal November abis semua T_T entah semua orang jakarta pd maen ke bandung, entah orang jakarta isinya orang bandung semua :v"
9/22/2018,bcdikov_,"Selamat malam, admin. Bisa minta tolong untuk mengecek apakah refund dr pembatalan keberangkatan kereta ini sudah dikirim atau belum ya? @KAI121  pic.twitter.com/99tlaM53jb"
9/22/2018,swasesa,@KAI121 kalo nomor gerbong yg dkt lokomotif itu dari nomor yg terkecilkah?
9/22/2018,yudii_s,Min @KAI121 untuk ka tambahan rangkain Mataram Premium relasi PSE ke LPN keberangkatan tanggal 21 Desember dibuka kapan ya pemesanan tiketnya?
9/22/2018,swasesa,"@KAI121 kereta pasundan dari Kircon ke Lempuyangan, kursi yang menghadap searah lajunya kereta itu yg nomer genap atau ganjil ya? thanks"
9/22/2018,leninovit,@KAI121 bisa dibantu info tiket KA kedung sepur untuk besok pagi daro stasiun ngrombo masih available kah ?
9/22/2018,yuneeys,@KAI121 mkn.. mau melengkapi biodata dan upload dokumen di web tapi kenapa gagal terus ):
9/22/2018,anamcho87,Tapi kenapa kalo dicalo tiket masih ada @KAI121
9/22/2018,gibransesunan,KA Mutiara Selatan berhenti di Stasiun Tugu atau Stasiun Lempuyangan? @KAI121
9/22/2018,nislailir,@KAI121 Masih mungkin akan ditambah kuota kursi utk matarmaja atau brantas?
9/22/2018,masmun_14,@KAI121 please bantu saya
9/22/2018,masmun_14,"@KAI121 min,saya sdh pesan dan mau  http://bayar.tp  sy coba bayar via atm atau alfamart selalu gagal. Katanya jaringan kai yg problem."
9/22/2018,iwunn,min @KAI121 sudah dapet kode bayar tp gak bisa dibayar via ibanking dan atm gman min? waktu cuma sampe jam 1
9/22/2018,nyinyauw,@KAI121 Min mohon balas karna waktu bayaenya sebentar lagi...
9/22/2018,willysyaido,"@KAI121 Sudah muncul min, agak terlambat tadi, matur suwun 🙏🏼"
9/22/2018,nislailir,"@KAI121 nunggu dr jam 00 etiket blm buka, cek 20mnt lg trs sdh melakukan pemesanan input penumpang waktu pembayaran diinfo habis tiket zzz"
9/22/2018,okyieaje,kode pembayaran lagi error ya min? @KAI121
9/22/2018,erfanpanji,Klo mau bayar dan transaksi gagal baik lwat atm atau mobile banking it gmna ya?? @KAI121
9/22/2018,cheatoz,"@KAI121 Touchdown (@ Stasiun Yogyakarta Tugu - @kai121 in Yogyakarta, Indonesia)  https://www.swarmapp.com/c/iHVtIoVQ3EK "
9/22/2018,andy_arsln,@KAI121 Masak dari pukul 00:00 sudah langsung habis?
9/22/2018,fitriantwintul,@KAI121 cek dm plis
9/22/2018,danungarifin,"Hai @KAI121 tanya dong. KA Mataram Premium relasi PSE-LPN keberangkatan tanggal 21/9/2018 untuk estimasi tiba di Kroya jam berapa, ya? Trims"
9/22/2018,iqbalfalseroi,"@KAI121 pak kai, maaf2 nih..masak tiket kereta naiknya nggak kira2 semua? Sawunggalih jadi 300rb, kutojaya utara jadi 220rb...sedih pak"
9/22/2018,immediatlay,@KAI121 sudah follow
9/22/2018,alfianaaisyah,@KAI121 Terimakasih informasinya
9/22/2018,nyinyauw,@KAI121 Halo sdh sy follow
9/22/2018,merry3rd,@BudiKaryaS @kemenhub151 @hubdat151 @KAI121 @jokowi tiket dlm wktu 1 mnt hbs utk pesanan jkt - ygy tgl 21 des. ga yakin jdnya sm sistem KAI. pic.twitter.com/I27dYjdBMO
9/22/2018,andy_arsln,@KAI121 Masih kayak gini min pic.twitter.com/6Cwpx7NJb4
9/22/2018,immediatlay,"@KAI121 halo, kenapa kode bayar yg dari kaiaccess tidak bisa dibayar ya?"
9/22/2018,heronovanto,@KAI121 cek DM tuh
9/22/2018,merry3rd,@BudiKaryaS @kemenhub151 @hubdat151 @KAI121 @jokowi  ralat mksdnya tgl 21 Des. pic.twitter.com/SZNsjtVvRq
9/22/2018,nyinyauw,@KAI121 kenapa mau bayar tiket Ga bisa terus??
9/22/2018,kawanaif28,"@KAI121 min, saya salah memasukan no ktp. yg saya masukan no sim apakah bisa di tolerir?"
9/22/2018,merry3rd,"@BudiKaryaS @kemenhub151 @hubdat151 @jokowi @KAI121 pesan kereta malam ini utk tgl 22 des, pukul 00:00 dalam waktu 1 menit sudah habis. kok saya ga percaya sama sistem KAI. Masak dlm waktu 1 mnt smua kereta ke yogya sdh hbs (baik dr gambir maupun pasar se"
9/22/2018,ghinaskr,@MISSARAP @KAI121
9/22/2018,andy_arsln,@KAI121 Progo jurusan pse - wt
9/22/2018,tescektes,"@KAI121 malioboro ekspress tgl 10 oktober kelas ekonomi tempat duduknya hadap""an ato gimans ya"
9/22/2018,mp_setya_g,"@KAI121 Sudah muncul Min, terima kasih"
9/22/2018,hamid_why,@KAI121 KA progo PSE ke KM untuk 21 des 18 apakah sudah habis? Karena saya cek di beberapa channel masih belum tersedia tapi di web kai sudah habis.
9/22/2018,rullys,"@KAI121 nggak jadi min, udah bisa di jam 00:10 tadi. di jam 00:03 belum bisa 😬"
9/22/2018,heronovanto,@KAI121 udah 00.07 kok blum bisa ya pembelian 21 des 18
9/22/2018,alfianaaisyah,@KAI121 apakah tiket kereta pandanwangi untuk hari sabtu sore jam 15.30 jember-banyuwangi masih tersedia?
9/22/2018,anamcho87,Ini maksudnya apa ya @KAI121 baru aja dibuka tanggal keberangkatannya tapi kursi udah kosong  pic.twitter.com/adhN2LFTzX
9/22/2018,davidsetyaaji,"@KAI121 @kai121 gimana nih server nya KAI, kmrn utk pembelian tiket lebaran aja masih bisa dapat, ini cuma libur natal saja ga muncul daftar KA nya"
9/22/2018,dyalfa,Ko baru dibuka tuk pemberangkatan tgl. 21 Desember jurusan Gambir - Cirebon sudah kosong tiketnya @KAI121
9/22/2018,titisarirw,"@KAI121 halo, knp saya tdk bisa mengakses pembelian tiket kereta jarak jauh untuk tgl 21 desember ya? udh klik tanggal bisa tp di semua aplikasi kereta tidak tersedia.. thx"
9/22/2018,valenwirya,@KAI121 tgal 21 des kok ndak keluar min?
9/22/2018,willysyaido,"@KAI121 untuk tiket tgl 21 Desember 2018 apakah sudah bisa dipesan? saya cek sudah ada tanggalnya, tapi tidak ada keretanya"
9/22/2018,ardianekp,@KAI121 tiket 21 Des 2018 kok belum tersedia ya ?
9/22/2018,reng_reng,@KAI121 keberangkatan dari Gambir ke Purwokerto tanggal 21 Desember 2018 kok tiketnya habis ya? Atau sistemnya yang belum update?
9/22/2018,xdaisukidayox,"@KAI121 min, pembelian tiket untuk tanggal 21 Desember belum tersedia ya?"
9/22/2018,nahoj1974,@KAI121 Kalo pesen tiket jam segini emang ga bisa ya
9/22/2018,utomo71,@KAI121 pesan tiket tanggal 21 desember blm bs kah?
9/22/2018,bagus_satub,"kak @KAI121 cari tiket tgl 21 desember susah bener ya, baru 1 menit sudah habis"
9/22/2018,andy_arsln,"@KAI121 min,,,koq tidak bisa pesan tiket kereta untuk keberangkatan tanggal 21 des 2018 sih?"
9/22/2018,mp_setya_g,"@KAI121 Malam Min, mau tanya pemesanan untuk tanggal 21 Desember 2018 belum bisa?"
9/22/2018,rullys,"hola min @KAI121, tiket untuk 21 Dec belum bisa dipesan kah?"
9/22/2018,yanuarbudi97,@KAI121 pagi min.. kenapa KAI Acces untuk pemesanan tgl 21 Desember langsung habis semua. Apakah error
9/22/2018,sykodoank,"@KAI121  Pak, Saya mau kasih masukan mengenai tempat duduk, Ada baik nya untuk diadakan pemeriksaan tiket agar penumpang duduk dikursi yg tertera di tiket yg telah dia beli. Karena Saya merasa dirugikan, yg seharusnya duduk di kursi 4D, jadi di kursi 7Abc"
9/21/2018,bangachonk,"@R_Agung14 pak, @KAI121 ketentuan promo #WeekdayLuckyDay hanya keberangkatan dari GMR/ PSE saja ya? apakah bisa dari stasiun sebaliknya, semisal dari SBI/ SGU. terimakasih"
9/21/2018,cheatoz,"@KAI121 Adem banyuné... (@ Stasiun Solo Balapan - @kai121 in Surakarta, Jawa Tengah)  https://www.swarmapp.com/c/1NObcsYDMfW "
9/21/2018,akuf_75wibi,@KAI121 KA Mataram untuk bulan Oktober kenapa tidak ada ya min?
9/21/2018,ahmad9108001,@eggy_29 @KAI121 Harga tiket pesawat Garuda yg non subsidi pun ga segila ini kenaikannya min.
