date,username,tweet
9/27/2018,rahmagung,@salamkenal111 @KAI121 tiap2 gerbong ada ato gmn ya? Suwun.
9/27/2018,pierreruhu,@KAI121 sudah di atasi dengan cepat & baik. Terima kasih
9/27/2018,aananshori,@KAI121 Thank ya Min. Have a nice day.
9/27/2018,iwan_v,"@KAI121 selamat malam, mau tanya, kereta relasi Jakarta - Jogja yang sudah terdapat fasilitas Mushalla apa aja ya min?, terima kasih"
9/27/2018,amoeba_rock,@KAI121 KA Brantas
9/27/2018,ismahima,"@KAI121 Baik. Terimakasih informasinya, aku kan berangkat dari stasiun senen. Tapi apakah penggantian jadwalnya bisa dilakukan di stasiun gambir?"
9/27/2018,commuterline,"@KAI121 @Qsr22ma5s1u2hDU Terima kasih atas kepercayaan Anda menggunakan Jasa Angkutan Kereta Commuter Indonesia, selamat beraktivitas."
9/27/2018,qsr22ma5s1u2hdu,@KAI121 @CommuterLine Mkasih byk
9/27/2018,pierreruhu,"Selamat malam @KAI121 kereta (Argo Parahyangan) Bandung - Jakarta. Pukul 19.40 (hari ini), banyak saklar listriknya ga berfungsi. Terima kasih"
9/27/2018,un13q,@AnkerTwiter @opichuby Cc @CommuterLine @KAI121 tolong dibantuðŸ™ðŸ™
9/27/2018,qsr22ma5s1u2hdu,"@KAI121  Min, tanah abang serang jam brp y?"
9/27/2018,hoed_hoed,@KAI121 @ayukusumaaa @AngkasaSeta ayu gak berubah set?
9/27/2018,umri____,@KAI121 Jam 5 pagi
9/27/2018,rjuhedy,@salamkenal111 @KAI121 Apa setiap rangkaian ada mushola nya min ?
9/27/2018,angkasaseta,@KAI121 @ayukusumaaa Ayu kusumaaa tidak berubah
9/27/2018,aananshori,@KAI121 Thank Min. Bolehkah sekalian info jam Jenggala besok untuk Sidoarjo-Mojokerto? Thank
9/27/2018,bacotanirfaedah,Bisa gak kalo kereta batu bara itu gak lewat di jam-jam sibuk?  @KAI121
9/27/2018,commuterline,"@Qsr22ma5s1u2hDU Untuk informasi lengkap perihal perjalanan KA Lokal silakan follow dan mention @KAI121, tks. |2"
9/27/2018,jayguum,"@KAI121 mau tanya, untuk kereta bengawan dari lempuyangan ke stasiun senen apakah berhenti di stasiun bekasi ?"
9/27/2018,abrarravidhia,"@KAI121 selamat malam, mau bertanya min kalau di KTP nama ditambah gelar, tapi pas pembelian tiket tidak menulis gelar tersebut apa masih bisa diverifikasi di stasiun?"
9/27/2018,mynameisgisella,@KAI121 kereta dhoho gubeng-kediri untuk tgl 4okt jam 17:50 apakah masih ada?
9/27/2018,retnotanjung,@KAI121 pukul 07.40 available seat atau berdiri min?
9/27/2018,donex96,"@KAI121 dear mimin, cc pak Edi Sukmoro, br tahu kalo wiken naik eksekutif Gambir - Solo ama Gambir - Blitar cuman selisih 100 rb aja, ke solo wiken mahal juga ya...ðŸ˜‚"
9/27/2018,aananshori,"@KAI121 Malam, Min. Jenggala:)"
9/27/2018,umri____,@KAI121 min kereta gambir-bandung bisa naik di bekasi?
9/27/2018,retnotanjung,@KAI121 hi min. mau tanya. untuk tiket kereta dhoho ke sby besuk masih available yg pukul berapa min? dari kertosono ke sby kota. thanks.
9/27/2018,mrudih_,@KAI121 @salamkenal111 Wuih keren... Tolong dong min semua kereta jarak jauh dibuat ada musolanya.
9/27/2018,aananshori,"@ristadije @KAI121 Min, kalau jadwal untuk besok dari Mojokerto-Sidoarjo, jam berapa saja ya? Thank"
9/27/2018,zennurokhman,@KAI121 min selamat malam. Mau tau dong penjelasan dari admin dan valid terkait harga tiket kereta Wijayakusuma dari cilacap-yogya menjadi 2kali bahkan lebih. Trim
9/27/2018,lukyprabowo,@KAI121 Jadi tetep bisa cetak tiket boarding pas di mesin check in counter ya min?
9/27/2018,alice_nine10,"@KAI121 O iya min, makasih ya informasinya, dan tarifnya sendiri gimana min kalo dari solobalapan? Untuk tiketnya bisa pesan dulu/go show?"
9/27/2018,anggaalbary,"@KAI121 @edoisk Iya, cakep2 sekarang pramugarinya. Apalagi kalo hari Minggu pas pake Polo Shirt, chinos, dan kets. Sayang kan kalo bangkunya ga nyaman :("
9/27/2018,anggaalbary,"@KAI121 Tapi kemaren pas naek S7 gak gini, Kak. Padahal keretanya sama2 Rajabasa. Apa dengkul saya memanjang dalam 3 hari ya? ðŸ˜”. Tolong dong, Kak, dikroscek atau gimana gitu. Udah kadung nyaman karena AC dingin dan ga ada yang merokok lagi, kan sa"
9/27/2018,ircham1986,@salamkenal111 @KAI121 Yang sudah ada fasilitas mushola apa aja... Rencana bulan depan mau naik Bengawan...
9/27/2018,sektiwh,@ka_novia @KAI121 â€˜toketâ€™???ðŸ˜³ðŸ˜³ðŸ˜³
9/27/2018,lukyprabowo,"@KAI121 min mau nanya. Kalo udah pesen tiket lewat kai acces, cetak tiketnya bisa pakai mesin check in counter? atau harus pakai e-boarding pass?"
9/27/2018,asep_amink,Hallo @KAI121 ðŸ‘‹.. KA Lokal Jatiluhur 328 knp br nyampe st karawang jam segini ? Terlambat kenapa ? Harusnya udh nyampe cikampek dijadwal ya kan.
9/27/2018,daficy,@KAI121 Oo seperti itu ya min. Semarang Poncol min
9/27/2018,pradana_yap,@KAI121 min mnta tolong cek DM
9/27/2018,mr1dy1,@KAI121  bacalah suratan hati ...  https://twitter.com/sudjiwotedjo/status/1045249690026102784Â â€¦
9/27/2018,boimndoet,@KAI121 @salamkenal111 Semoga qta bisa menjaganya bersama2 kebersihan Dan peralatannya
9/27/2018,tedyhp1,@KAI121 @AndzTambora yg sabar ya ðŸ˜€
9/27/2018,elshintabandung,"Jangan lewatkan !!Wawancara khusus dgn Dirut PT KAI, Edi Sukmoro.  Jum'at, 28 Sept 2018  Pukul 13.00 WIB. LIVE dari Balai Pendidikan & Latihan Ir. H.Djuanda PT KAI Jl.Laswi No.23 Bandung. @KAI121 #ElshintaEdisiSore pic.twitter.com/leGlKRZidn"
9/27/2018,daficy,"@KAI121 Min, saya mau membatalkan tiket sejarang. Bisa lewat web tidak?"
9/27/2018,kiy_daus,@KAI121 @dyahkirana Kayaknya anak yg tinggi diatas 90cm jg kudu pake tiket
9/27/2018,anggebastian,@KAI121 seharusnya menunjukan bagan kursi yang terisi dengan inisial L/P yang sudah terisi agar menguntungkan fakir asmara sesering mungkin bertemu jodoh. Terimakasih.
9/27/2018,ka_novia,@KAI121 28 September
9/27/2018,umammgom,Alhamdulillah tambah mantap PT. KAI @KAI121 ðŸ‘. Semoga mushola nya lanjut ke semua armada kereta . Trutama untuk ka jarak menengah-jauh ðŸ˜€  https://twitter.com/salamkenal111/status/1045274610290180096Â â€¦
9/27/2018,dyahkirana,"@KAI121 Untuk anak 3,5tahun juga harus beli tiket dewasa ya?"
9/27/2018,gigihhermanp,"@sudjiwotedjo Nek pingin ngrokok nang sepur, tukuo sepur pribadi mbah. Klu perokok difasilitasi, mushola juga hrs ada. Terus yg suka spa juga hrs dikasih 1 gerbong spa. Yg suka film dikasih 1 gerbong bioskop. Satunya lagi gerbong karaoke utk yg suka nyany"
9/27/2018,jaapradana,"@KAI121 @ellafitria20 endorses teruss. Sdr admin, kawan saya satu ini seleb sosmed tuh, diberdayakan yak. ðŸ˜"
9/27/2018,dwifajar_ant,"@KAI121 @ErawanSan @AmronMr tau kan mas @amronMr aku pernah bilang, ""ahli bisap"" gak akan bisa melupakan nikmatnya merokok saat perjalanan KA, 2-3 menit saat kereta papasan adlah hal ternikmat. Monggo bilih ngersa'aken mbah @sudjiwotedjo ðŸ˜‚"
9/27/2018,andredwi09,"@KAI121 Tadi di stand Job fair UNS ada yg Teknik Informatika juga ditolak min, padahal Teknik Informatika sama Teknik Komputer di ITS ranah kerja sama dan mempelajari hal yg sama di perkuliahan. Alasannya dari pihak KAI Pak Iwan karena yg dibutuhkan Bagia"
9/27/2018,anggi3001,@KAI121 ka #KutojayaUtara dr pasar senen tujuan kutoarjo apa bisa dibeli dgn cara go show ? sistem pembeliannya bagaimana ?
9/27/2018,radentemenggung,@KAI121 Katanya kalo surabaya-Jember bisa tarif khusus Bangil-Probolinggo -_-
9/27/2018,dekallan,"@KAI121 @deemaskovic @Noerhutomo Bener kui,njaluk nomer e pramine"
9/27/2018,alice_nine10,"@KAI121 Malam min, mau nanya nih KA kalo dari solo/jogja jurusan ke semarang ada KA apa aja dan berangkat jam berapa? Mohon pencerahan detail infonya ðŸ™ trims"
9/27/2018,imel007,"@KAI121 Baiklah, intinya berarti harus tetap cetak di stasiun keberangkatan atau stasiun yang kereta berhenti aja ya?"
9/27/2018,radentemenggung,@KAI121 Yang dini hari gakada?
9/27/2018,amalianur1234,@KAI121 tiket ka penataran mlg-blt tgl 27 sept 2018 kereta terakhir masih ada??
9/27/2018,nandaistarikaid,@KAI121 tiket ka penataran tgl 27 september jam 20.30 mlg-bl masih ada ?
9/27/2018,salamkenal111,Good job @KAI121  ka Matarmaja sudah ada mushola nya.. nyaman menikmati perjalanan Jakarta - malang bisa solat di mushola ka matarmaja  pic.twitter.com/oS9N8sIJsL
9/27/2018,riskurrr,Min @KAI121 kalo kayak gini maksudnya apa ya? Apa yang harus dirubah?  pic.twitter.com/MsUXlDMoZ5
9/27/2018,donnyrus,"Edan tambah lama aja @CommuterLine Jak-Bek, KA1408 harus ngalah ama 5 KAJJ, mau pemilu woy jgn bikin rakyat kecil kecewa ama @jokowi @KemenBUMN @KAI121 @kemenhub151 @perkeretaapian @BudiKaryaS"
9/27/2018,shofikmi,"@AmronMr @KAI121 Wah sepur gak asyik , sesuk gae sepur dewe ae ðŸ˜"
9/27/2018,ellafitria20,"Nggak ngerti lagi deh, pelayanan @KAI121 tuh selalu jempolan. Ini yg bikin nagih menggunakan KAðŸ˜š  pic.twitter.com/PqE0mWZ2VX"
9/27/2018,amronmr,@sudjiwotedjo @KAI121 @ErawanSan Hhhe...2019 ganti sepur atw tetep numpak sepur mbah?
9/27/2018,eviwahyulia,Min mau tanya kereta ekonomi lokal hari ini gubeng -kertosono pkl 20.11 apakah msih tersedia tempat duduk?? Dan juga dr kertosono- gubeng tgl 1 sep 2018 pkl 07.40 untuk kereta dhoho apa msih tersedia tempat duduk?? @KAI121
9/27/2018,itokomar,@AmronMr @KAI121 Berani jual tiket khusus gerbong merokok....  Baru toooop .. Markotooooop...
9/27/2018,iriiriantom,"@e100ss @Oktastika @KAI121 ..admin,  kapan KA penataran doho geebongnya kayak gitu.... kasihan penumpangnya numpuk kayak ayam potong diangkut ke pasar.."
9/27/2018,erawansan,"@AmronMr @KAI121 Iki Mbah, ws komitmen @sudjiwotedjo ,Podo Karo pean, ager ws komit Mbok ora gelem robah"
9/27/2018,fadillamus,Kereta serayu jurusan ps.senen- pwt ko sampe jam 18.19 belum sampai sidareja. Pdhl di jadwal jam 17.59. Kobisa lama ya min? @KAI121
9/27/2018,pomo_intanjati,"@KAI121 Min maaf, kalau saya beli tiket via indomart di klaten kereta logawa dari gubeng ke klaten. apakah tiket bisa saya tukar distasiun mojokerto dan naik dari mojokerto.. terimakasih"
9/27/2018,yahudha,@KAI121 @anakkamera 11 e-boarding saya tak terpakai untuk promo itu.. Padahal saya yakin yg pake paper/kertas pasti dicek lewat sistem keabsahannya.. Apalagi yg sudah e-boarding harusnya lebih mudah ngecek.. ðŸ˜…
9/27/2018,amronmr,@sudjiwotedjo Usul @KAI121 ada gerbong khuss smokingnya.
9/27/2018,imel007,"@KAI121 Tapi min, klo dr gambir kan ada cek boardingpass cetaknya trus gmna caranya masuknya klo baru di cetal di cirebon?"
9/27/2018,j_julianto,"@KAI121 Terima kasih, kondisi hand rest sdh dicek langsung oleh petugas di yg ada di kereta. Terima kasih banyak."
9/27/2018,agoezzt,"@KAI121 I'm at Stasiun Cirebon Kejaksan - @kai121 in Cirebon, Jawa Barat  https://www.swarmapp.com/c/6RhZAbXmX46Â "
9/27/2018,timur_arya,@KAI121 Serang atau semarang tawang/poncol
9/27/2018,dany_rahmana,@KAI121 Udah 2 hari begini terus. Kapan mau diperbaiki ? Kondisi internet saya stabil pic.twitter.com/w15uSSspo1
9/27/2018,anakkamera,"@KAI121 Setuju mas @yahudha , kalau bisa paperless kenapa enggak"
9/27/2018,arifullcolour,@ghoni_ab @KAI121 iki ul @ulita_setya
9/27/2018,arygion,Iya Mbah. Iki saya cc ke @KAI121 @keretaapikita https://twitter.com/sudjiwotedjo/status/1045249690026102784Â â€¦
9/27/2018,motionupdateid,Servo Railway Bangun Jalur Kereta Api Khusus Angkutan Batu Bara di Sumsel  KLIK :  http://bit.ly/2NG9HWhÂ   cc: @KAI121 @keretaapikita pic.twitter.com/ZUAYQLGpeH
9/27/2018,timur_arya,@KAI121 cara refound tiket & pemindahan jadwal bagaimana min? Dan kalau pemindahan jadwal apakah bisa berubah kereta?
9/27/2018,bagusnuari42,@KAI121 @thesofiafarizi Pindah ke hatiku juga bisa.... AwawawawðŸŽ‰ðŸŽ†ðŸŽ‰ðŸŽ†ðŸŽ‰ðŸŽ†ðŸŽ‰ðŸŽ†ðŸŽ‰ðŸŽ†ðŸŽ‰ðŸŽ†ðŸŽ‰ðŸŽ†ðŸŽ‰ðŸŽ†
9/27/2018,edoisk,"@anggaalbary @KAI121 Berarti ikhtiar termaksimal yg bisa dan boleh dilakukan penumpang kereta ekonomi yang disubsidi pemerintah utk saat ini ya cuma berdoa agar segera ada yang ngusulin revisi ketentuan tsb ya Kak? Kakak usulin dong, tar aku doa. Btw pram"
9/27/2018,wartaku_info,@KAI121 Sudah
9/27/2018,yahudha,"@KAI121 Padahal kondektur aja sudah canggih gak pernah lihat boarding ya.. Bawa HP aja.. Keren, min.. Bisa nebak nama saya dgn lihat manifest di HP.. Hehe.. Smoga KAI makin keren deh.."
9/27/2018,nikolashw,@KAI121 website KAI engga bisa diakses kah min? saya mau cek tiket saya sudah terbayar apa belum. thanks
9/27/2018,imel007,@KAI121 Keberangkatan malem min
9/27/2018,wartaku_info,"@KAI121 Tidak bisa DM, ternyata setelah saya logout ada notif kalau akun saya disuspen. Kenapa ya? Emailnya teguhes2010@gmail.com"
9/27/2018,fikarachmau,"@KAI121 selamat sore, mohon cek dm"
9/27/2018,yahudha,"@KAI121 Wah blum terkoneksi nih programnya, kalo sudah e-boarding kan gak bisa cetak.. Terima kasih infonya.. Sayang sekali, kecewa saya.. Hehe.."
9/27/2018,j_julianto,"@KAI121 permisi min, di kereta Tegal Bahari, gerbong eksekutif 4, bangku 5 AB. Keberangkatan hari ini Dari Cirebon ke Gambir jam 16.05. Di hand rest nya ada yg tajam. Dikhawatirkan bisa melukai penumpang. Mohon agar diperbaiki.  pic.twitter.com/aTOHOCw1aW"
9/27/2018,94ihwan,@KAI121 Mohon maaf td waktu saya dinas pagi tidak bisa menjelaskan kronologi lewat telfon. Terima kasih.
9/27/2018,94ihwan,"@KAI121 kesaksian sy begini setiap kali mau cetak tiket saya selalu konfirmasi terlebih dahulu dan penumpang tsb mengiyakan bahwa tiket tersebut benar. Akhirnya saya cetak, dan diakhir pelayanan saya ingatkan untuk mengecek kembali tiket yg sudah dibeli."
9/27/2018,94ihwan,"@KAI121 selamat petang min, saya ihwan petugas loket St.malang. terkait komplain dari penumpang kereta penataran Dhoho tadi pagi a.n Dara Dahlia. Tindaklanjutnya bagaimana,"
9/27/2018,mrudih_,@KAI121 min ada kan tarif khusus Semarang-Madiun? Berapaan ya?
9/27/2018,wartaku_info,@KAI121 Saya pakai Wifi dan lancar2 saja bahkan Youtube pun tidak bufering
9/27/2018,imel007,"@KAI121 Min, Boleh info bisa cetak tiket dmna saja tidak?"
9/27/2018,novi_rahyanti,@KAI121 Terima Kasih
9/27/2018,ikhsan_pbg,@sudjiwotedjo @KAI121
9/27/2018,imel007,"@KAI121 Tiket gambir ke surabaya pasar turi, kereta argo anggrek"
9/27/2018,indarto07260351,@KAI121 KAI Akses baru error ya. Kok status pembayaran tiket yg sdh dibeli Belum Bayar semua
9/27/2018,wartaku_info,"@KAI121 min aplikasi KAI Acces saya kok mau pesan malah notif something wrong padahal itu tiket kereta tinggal slot aatu2nya -_-"" jadi ga dapet dahhh"
9/27/2018,muchlas_ar,@BIN_Official @KPK_RI @KAI121 @ahmadMadha @shintapaskasari Anda kurang mawas diri sepertinya
9/27/2018,imel007,"@KAI121 Kalau saya naik kereta dr gambir, cetak broadingpas di bekasi bisa gak min berarti?"
9/27/2018,nasirsa2,cc @KAI121 aspirasi dari masyarakat  https://twitter.com/sudjiwotedjo/status/1045249690026102784Â â€¦
9/27/2018,rozydrwn,@KAI121 Berarti Cuma sampai jam 5?
9/27/2018,andredwi09,"@KAI121 masukkan untuk rekrutmen PT KAI , jika posisi yang dibutuhkan bagian SDM Teknologi Informasi sebaiknya ditulis dengan Jelas dan detail. Jangan cuma Teknologi Informasi (IT) . Jadi banyak salah persepsi jurusan T.Informatika , T. komputer, dan SI j"
9/27/2018,frhn_krnwn,"Kalo saya pesan sekarang untuk tanggal 27 Desember 2018, nanti saya simpan kode bookingnya&dicetak pada saat tanggal tsb atau nanti diberi bukti pembayaran lainnya? @KAI121 @keretaapikita"
9/27/2018,imel007,"@KAI121 selamat sore, saya mau tanya apakah cetal tiket dapat dilakukan di semua stasiun atau hanya dapat di stasiun keberangkatab saja?"
9/27/2018,ismahima,"@KAI121 halo min, mau nanya. apakah jadwal yang sudah dibooking bisa di reshedule? kalo memang bisa harus kemana ya? tolong infonya. Terimakacii"
9/27/2018,frhn_krnwn,"Mau tanya, kan saya pesan tiket kereta dari Tokopedia untuk 4 orang sekaligus,,kode booking yang keluar cuma 1,apakah nanti pas dicetak bisa jadi 4 tiket/ satu tiket tapi sekaligus? @KAI121 @keretaapikita"
9/27/2018,chairunnisarm,@KAI121 At @kai121 [pic] â€”  https://path.com/p/I95RPÂ 
9/27/2018,rozydrwn,"@KAI121 Di stasiun Bekasi min,  oh iyaa disitu ditulis pengambilan tanggal 25, saya baru sempet ngambil sekarang tanggal 27 apa masih bisa min?"
9/27/2018,arief_ikc,"sore min @KAI121, konfimasi lagi min, gerbong premium ss #KutojayaUtara jadi 10 dan 11 saja ya? *bukan 11 dan 12* soalnya banyak tips katanya 11 dan 12 supaya berhadapan cc: @Nopal23658433"
9/27/2018,denbagussapon,"@KAI121 mesti sediakan gerbong 'gendeng' buat asyieq"" srupur & smoke ...  https://twitter.com/mbauppie_/status/1045250232273973248Â â€¦"
9/27/2018,erikadewsar,@KAI121 Untuk yang tanggal 30 september dari Bangil-Malang kereta oenataran dhoho jam 12.56 apa masih tersedia tiket duduk??
9/27/2018,resttuaditya,@sudjiwotedjo Masukan pak ekoo @KAI121
9/27/2018,alex_natasya,@KAI121 Masih salah pic.twitter.com/AiGPbZgANy
9/27/2018,rozydrwn,"@KAI121 sore min,  untuk pengambilan pembatalan tiket sistemnya bagaimana ya?"
9/27/2018,apriliabasuki,"@KAI121 klo mo batalin tiket di stasiun tegal, layanannya jam brp?"
9/27/2018,radentemenggung,@KAI121 Tarif khusuz bangil ke probolinggo berapa?
9/27/2018,yahudha,@KAI121 Kalo gak pernah cetak boarding?? saya selalu e-boarding.. Meminimalkan penggunaan kertas.. Hehe.. #GoGreen
9/27/2018,anggaalbary,"@KAI121 S8. Rajabasa. Sempit bener, Kak ðŸ˜‚"
9/27/2018,erikadewsar,"@KAI121 Selamat sore pak,  mau tanya,  untuk kereta penataran malang-bangil tanggal 29 september 2018 pukul 12.37 dan bangil-malang tanggal 30 september pukul 12.56 sama pukul 19.00 apakah masih ada tiket duduk? Terima kasih"
9/27/2018,anggitmustikaa,"@KAI121 min, kenapa ga bisa e-boarding ya  pic.twitter.com/B2Xuq6igZL"
9/27/2018,officialwawan,@KAI121 Yang ekonomi premium ada kan yaa ?
9/27/2018,achie453,Min @KAI121 loket untuk ubah jadwal di stasiun bandung sampai jam brp ?
9/27/2018,imamsantosa89,@KAI121 Untuk minimarket apa saja ya?
9/27/2018,to_dilla,@KAI121 Terima kasih infonya
9/27/2018,ratihthea20,"@keretaapikita Dear pt kai, kenapa sekarang gak diinformasikan kuota kursi, padahal saya dan keluarga akan pergi sejumlah 4 orang bagaimana saya tau kuota tersisa brp?@KAI121  pic.twitter.com/Q8kRfgobx5"
9/27/2018,sopyanmuhamad,@KAI121 apakah bisa dilakukan hari sabtu/minggu?
9/27/2018,to_dilla,@KAI121 Gambir
9/27/2018,to_dilla,@KAI121 Pelayanan ubah jadwal dari jam brp sampai jam brp? Terima kasih infonya
9/27/2018,_azanti,@KAI121 hay min met sore mau tny utk logo KAI 121 yg resmi itu yg ada tulisan CC121 atau ada tulisan KAI121 sperti icon twit ini
9/27/2018,nanodepok,"@KAI121 saya rasa buang biaya pasang tv digerbong argo anggrek, tdk ditonton krn tdk terdengar suaranya juga, mending pasang  http://plex.tvÂ  pake wifi. semua org bawa gadget sendiri kok. pic.twitter.com/IkNw32FNEq"
9/27/2018,ka_novia,"Sore,mau tanya toket kereta ketersediaan tiket #EkonomiLokal #Dhoho sts.gubeng-kts besok apakah masih tersedia banyak?makasih @KAI121"
9/27/2018,rizkanisfatwa,"Min, kalo mau ke serang banten, turun dari gambir apakah ada kereta lanjutan?? @KAI121"
9/27/2018,imamsantosa89,"@KAI121 sore kak, jika melakukan pemesanan tiket melalui aplikasi utk pembayaran melalui apa ya? Terima kasih."
9/27/2018,to_dilla,"@KAI121 mohon info, kalo ubah jadwal bisa via online?"
9/27/2018,irwanjuventini,@KAI121 min pemesanan tiket Prameks d SLO dilayani sampai jam berapa ?
9/27/2018,comrade_nofrian,"@KAI121 @toms1897 Kl mau opsi lain, coba naik KA Walahar (dari Kemayoran 11.24, 6rb) turun di Purwakarta, sambung KA Lokal Cibatu dr Purwakarta jam 15.40 (8rb) turun di Bandung."
9/27/2018,alex_natasya,"@KAI121 Yang mana yang tebal nya,soal nya banyak huruf nya trims"
9/27/2018,andztambora,"@KAI121 udah kualitas aplikasi disunatin bgitu, promo dlm app punya situ sendiri kluarin promo cuma 4-5x setaun, skarang cuma buat 10% harus pergi jauh pake macet & antri pula. di app lain aja bukan promo khusus uda dikasih 15-20% diskon"
9/27/2018,yenipuspita28,Jadwal keberangkatan kereta api dhoho hari ini pukul 18.00 dr stasiun gubeng-peterongan apakah masih tersedia dengan tiket duduk ? Terimakasih @KAI121
9/27/2018,kai121,"@ariaririyn Selamat sore, tidak tersedia perjalanan KA lokal langsung dari Bandung-Cikampek. Alternatif, tersedia perjalanan KA lokal #Cibatu dari Bandung-Purwakarta pukul 12.20 WIB, kemudian KA #CilamayaEkspres dari Purwakarta-Cikampek pukul 05.30, 13.40"
9/27/2018,ilyas_railfans,"@KAI121 min bs nggak mnta info ,sejak kapan ka wijayakusuma melayani tambahan rute ? dan apa kelas dari ka tersebut?"
9/27/2018,musmanri,"@KAI121 @MusmanRi  Kereta api adalah leader integrasi sistem transportasi darat, UU Kereta Api+Angkutan Jalan harus disatukan  https://musmanpresiden.wordpress.com/2018/09/17/salah-urus-energi-1998-2018-pemicu-rupiah-indonesia-loyo/amp/?__twitter_impressi"
9/27/2018,ariaririyn,@KAI121 min ka lokal bandung cikampek ada ga ya kalo ada jam berapa aja
9/27/2018,tantoprayitno6,@KAI121 Terima kasih
9/27/2018,natalia931226,@KAI121 Trims infonya
9/27/2018,neserike,"@KAI121 KAI, pembelian tiket go show di Stasiun Yogyakarta - Tugu tutup jam berapa ya?"
9/27/2018,omahrunnisa,@KAI121 perubahan min dr jam 9 malem ke jam 7. tp takut loketnya keburu tutup:(
9/27/2018,omahrunnisa,@KAI121 perubahan min
9/27/2018,deniash,"@KAI121 admin, mohon jumlah sisa tiket KA tetap dituliskan di aplikasi KAI access, bukannya diganti available. Kasihanilah mahasiswa pemburu tiket Go Show ini. :(("
9/27/2018,nandaistarikaid,@KAI121 tiket ka penataran mlg-bl hari ini kereta terakhir masih ada ?
9/27/2018,natalia931226,@KAI121 Utk menuju lokasi museum apa ada KA Surabaya-Ambarawa ya? Atau semua hrs lewat semarang?
9/27/2018,nurilannas,"dear @KAI121 apakah pembatalan tiket harus melalui loket pembatalan langsung? apakah loket pembatalan ada buka di hari minggu? kemudian batas pembatalan bisa dilakukan hingga -1jam kan?Mohon jawabannya, terima kasih."
9/27/2018,omahrunnisa,@KAI121 loket jarak jauh
9/27/2018,omahrunnisa,"@KAI121 hallo min, apakah loket kiaracondong bandung jam 16.00 masih melayani?"
9/27/2018,arief_ikc,"rekan @KAI121 mau tanya, kalau kutojaya utara gerbong premium ss itu kursinya ngga bisa dibolak-balik seperti kelas bisnis ya min? kalau bawa keluarga ber-empat enaknya di kursi nomor berapa ya? kalau yang hadap depan urutan nomor berapa ya jika berangkat dari st ps senen?"
9/27/2018,anggaalbary,"Tega banget ya Min @KAI121, bikin tempat duduk mepet banget gini ðŸ˜Š  pic.twitter.com/45mkAFMnJW"
9/27/2018,amirulac,"@KAI121 Hello Bandung.! (@ Stasiun Bandung - @kai121 in Bandung, Jawa Barat)  https://www.swarmapp.com/c/jJCrcj6psVsÂ "
9/27/2018,elshintabandung,14.54: Persiapan HUT Kereta Api Indonesia ke-73 di Balai Pendidikan & Latihan Ir. H.Djuanda PT.KAI Jl. Laswi No.23 Bandung. (Nia) #ElshintaEdisiSiang @KAI121  pic.twitter.com/7GzJjs59c8
9/27/2018,taulanydwie,@KAI121 Ooo... Berarti hrs menggunakan 2 ktp y. Terimakasih bnyk ats informasi'a. ðŸ™
9/27/2018,sabilsyf,@KAI121 Siip siiip makasih banyaak miin. Have a good daay ðŸ˜†
9/27/2018,_elevennumber,@KAI121 2 kali saya transit yg tdk menyenangkan yaitu distasiun kutoarjo dan stasiun tegal (saat ini) tdk seperti di stasiun purwokerto dimana petugas mempermudah bahkan membantu untuk penumpang yg sedang transit (hendak pindah kereta) Terimakasih
9/27/2018,_elevennumber,"@KAI121 sekedar saran untuk meningkatkan pelayanan terhadap pelanggan akan lebih baik disediakan check in khusus untuk penumpang transit jadi tdk perlu keluar masuk stasiun hanya untuk boarding, sedangkan boarding tidak bs lgs dilakukan karna harus menung"
9/27/2018,iamachmad,@KAI121 Wokeeh min. Makasih yaa ðŸ˜„
9/27/2018,hasian03021979,@CommuterLine @KAI121 Terima kasih utk jawabannya. Mohon di evaluasi melihat kondisi yg ada dan pada jam dgn trafik padat. Sdh selayaknya sebuah perusahaan yg melayani publik dapat memberikan hal yg terbaik bagi para penumpangnya. ðŸ™‚
9/27/2018,natalia931226,Pemesanannya hanya bisa langsung di lokasi ya @KAI121 ? Apa bisa online?
9/27/2018,taulanydwie,"@KAI121 Kl qt akn melakukan pemesanan utk 2 org dewasa, qt ckup menggunakan 1 ktp sj y. Mksh."
9/27/2018,sodagembira_hay,"Pak @KAI121  mngkin ini pertanyaan yg sdikit nyeleneh. Setiap sy naik kereta,biasanya pas hari libur. Sengaja ngikutin rute terus ikut pulang lagi. Klo dduk membelakangi kepala kereta kenapa rasanya mual y pak..  Apa itu tanda2 sy hamil ?? Boleh tukar tmpat duduk g si pakkkkkkkk"
9/27/2018,iamridhopangstu,@KAI121 Ok thanks min... untuk infonyaðŸ™ðŸ˜Š
9/27/2018,sabilsyf,@KAI121 Kamandaka jg trmsk ya. Jum'at & sabtu juga sampai jam 4 sore kan miin?
9/27/2018,iamachmad,@KAI121 Tiket asli jadinya diprint dulu ya?
9/27/2018,qren_85,Min @KAI121 saya kan beli tiket menoreh di stasiun weleri  tujuan pasar senen untuk tgl 3 oktober. Jika mau melakukan pembatalan tiket bisa dari stasiun weleri atau harus ke semarang dan dikenakan potongan brp persen ? Trim's.
9/27/2018,iamridhopangstu,@KAI121 min kereta dari solo ke pelabuhan merak ada
9/27/2018,yopapepe,@KAI121 brp lama sblm keberangkatan kita bs cek in? Dan apakh bs cek in di St. Tugu apbla keberangkatan dr St. Lempuyangan utk penumpang Mataram Premium?
